25
1	 7	 1424	 1458	 49	 55
2	 22	 1524	 1534	 44	 64
3	 9	 1385	 1457	 17	 72
4	 41	 1147	 1203	 22	 33
5	 80	 838	 868	 26	 30
6	 19	 383	 433	 82	 100
7	 42	 538	 568	 13	 67
8	 49	 664	 740	 3	 80
9	 55	 997	 1051	 21	 25
10	 41	 1401	 1431	 2	 27
11	 48	 1355	 1401	 54	 86
12	 23	 415	 489	 0	 27
13	 45	 375	 427	 5	 31
14	 91	 1397	 1403	 8	 76
15	 24	 1041	 1093	 13	 72
16	 92	 506	 514	 8	 71
17	 13	 1303	 1307	 8	 85
18	 69	 431	 453	 21	 60
19	 8	 1056	 1090	 8	 40
20	 65	 897	 911	 32	 76
21	 81	 381	 407	 54	 68
22	 62	 1069	 1127	 98	 99
23	 10	 1016	 1086	 45	 55
24	 51	 1016	 1046	 5	 89
25	 57	 801	 885	 9	 20
0	3	46	42	42	5	45	30	30	45	26	44	25	20	47	9	45	8	20	38	22	7	14	11	0
3	0	1	40	7	8	25	30	31	5	2	6	33	9	18	13	17	8	30	13	21	14	5	43	3
46	1	0	5	32	40	15	37	46	13	27	13	8	38	33	9	11	10	36	47	20	24	5	37	45
42	40	5	0	8	2	29	14	18	30	39	3	19	31	27	41	42	14	15	31	0	9	26	21	48
42	7	32	8	0	48	33	46	28	49	23	7	10	0	13	13	16	44	47	25	11	1	15	31	12
5	8	40	2	48	0	35	35	38	33	23	16	38	9	3	15	14	5	44	7	35	4	9	9	4
45	25	15	29	33	35	0	41	1	37	47	27	16	9	10	45	48	20	33	20	47	36	23	29	11
30	30	37	14	46	35	41	0	3	25	22	39	28	13	27	10	43	8	7	12	19	14	6	24	12
30	31	46	18	28	38	1	3	0	26	24	1	10	16	25	10	32	11	23	9	12	8	5	11	30
45	5	13	30	49	33	37	25	26	0	26	43	7	16	33	30	13	21	42	13	31	46	17	24	41
26	2	27	39	23	23	47	22	24	26	0	29	1	10	16	12	10	22	48	31	7	13	31	35	11
44	6	13	3	7	16	27	39	1	43	29	0	46	29	24	38	5	44	44	6	35	20	23	41	36
25	33	8	19	10	38	16	28	10	7	1	46	0	21	10	32	46	30	2	4	16	11	12	3	24
20	9	38	31	0	9	9	13	16	16	10	29	21	0	26	3	29	28	40	30	48	16	30	1	10
47	18	33	27	13	3	10	27	25	33	16	24	10	26	0	11	32	2	44	32	39	15	1	40	11
9	13	9	41	13	15	45	10	10	30	12	38	32	3	11	0	8	5	2	36	0	1	24	35	28
45	17	11	42	16	14	48	43	32	13	10	5	46	29	32	8	0	9	23	18	11	35	11	8	15
8	8	10	14	44	5	20	8	11	21	22	44	30	28	2	5	9	0	42	26	32	24	16	5	48
20	30	36	15	47	44	33	7	23	42	48	44	2	40	44	2	23	42	0	9	49	27	9	15	14
38	13	47	31	25	7	20	12	9	13	31	6	4	30	32	36	18	26	9	0	18	25	40	20	6
22	21	20	0	11	35	47	19	12	31	7	35	16	48	39	0	11	32	49	18	0	43	47	42	25
7	14	24	9	1	4	36	14	8	46	13	20	11	16	15	1	35	24	27	25	43	0	16	7	36
14	5	5	26	15	9	23	6	5	17	31	23	12	30	1	24	11	16	9	40	47	16	0	8	1
11	43	37	21	31	9	29	24	11	24	35	41	3	1	40	35	8	5	15	20	42	7	8	0	24
0	3	45	48	12	4	11	12	30	41	11	36	24	10	11	28	15	48	14	6	25	36	1	24	0
