25
1	 8	 1071	 1105	 16	 34
2	 82	 437	 519	 64	 71
3	 63	 369	 395	 67	 84
4	 51	 1336	 1408	 57	 93
5	 72	 741	 761	 25	 31
6	 78	 1137	 1211	 26	 66
7	 53	 1029	 1033	 22	 25
8	 40	 817	 881	 36	 54
9	 5	 1275	 1295	 37	 58
10	 14	 1412	 1418	 3	 44
11	 75	 414	 490	 5	 76
12	 71	 457	 521	 52	 98
13	 48	 896	 980	 64	 70
14	 36	 1412	 1424	 32	 36
15	 57	 347	 367	 14	 26
16	 49	 1028	 1110	 42	 67
17	 19	 357	 379	 29	 79
18	 82	 865	 935	 11	 62
19	 5	 1499	 1501	 2	 26
20	 84	 780	 840	 9	 45
21	 54	 1204	 1234	 93	 100
22	 95	 570	 636	 62	 88
23	 14	 1273	 1303	 24	 85
24	 5	 1421	 1487	 26	 98
25	 27	 349	 407	 11	 90
0	8	13	11	0	33	26	19	33	17	7	7	15	15	4	33	8	45	34	17	6	5	24	21	25
8	0	13	3	26	9	16	23	47	27	3	29	1	24	7	16	23	5	42	18	4	46	45	12	4
13	13	0	43	2	26	2	43	32	2	27	5	0	42	1	34	19	31	14	3	7	26	46	49	39
11	3	43	0	41	0	1	13	6	24	48	43	0	22	4	6	46	8	16	5	42	43	36	11	10
0	26	2	41	0	28	37	45	10	19	37	48	34	27	35	6	25	44	21	12	1	13	34	19	14
33	9	26	0	28	0	26	33	18	10	44	9	47	43	2	7	13	31	31	4	27	4	12	25	48
26	16	2	1	37	26	0	49	37	43	5	43	19	19	39	44	31	9	10	5	24	37	2	9	37
19	23	43	13	45	33	49	0	35	32	9	33	45	29	22	27	38	0	26	6	0	35	22	17	18
33	47	32	6	10	18	37	35	0	38	49	3	20	10	44	37	25	48	21	40	11	26	21	37	17
17	27	2	24	19	10	43	32	38	0	44	9	2	45	20	34	3	22	43	34	0	30	10	13	31
7	3	27	48	37	44	5	9	49	44	0	14	9	49	42	13	27	24	7	5	8	1	13	18	49
7	29	5	43	48	9	43	33	3	9	14	0	42	35	11	1	11	41	45	44	12	29	44	17	22
15	1	0	0	34	47	19	45	20	2	9	42	0	46	15	35	8	36	9	44	20	40	33	26	48
15	24	42	22	27	43	19	29	10	45	49	35	46	0	17	45	27	12	12	13	21	4	45	41	20
4	7	1	4	35	2	39	22	44	20	42	11	15	17	0	34	40	27	18	8	42	10	41	15	7
33	16	34	6	6	7	44	27	37	34	13	1	35	45	34	0	23	44	39	3	40	46	32	1	11
8	23	19	46	25	13	31	38	25	3	27	11	8	27	40	23	0	40	41	11	6	43	46	48	0
45	5	31	8	44	31	9	0	48	22	24	41	36	12	27	44	40	0	33	36	45	7	18	32	8
34	42	14	16	21	31	10	26	21	43	7	45	9	12	18	39	41	33	0	20	32	5	4	43	3
17	18	3	5	12	4	5	6	40	34	5	44	44	13	8	3	11	36	20	0	48	37	10	13	29
6	4	7	42	1	27	24	0	11	0	8	12	20	21	42	40	6	45	32	48	0	36	3	14	35
5	46	26	43	13	4	37	35	26	30	1	29	40	4	10	46	43	7	5	37	36	0	21	38	23
24	45	46	36	34	12	2	22	21	10	13	44	33	45	41	32	46	18	4	10	3	21	0	47	46
21	12	49	11	19	25	9	17	37	13	18	17	26	41	15	1	48	32	43	13	14	38	47	0	22
25	4	39	10	14	48	37	18	17	31	49	22	48	20	7	11	0	8	3	29	35	23	46	22	0
