25
1	 7	 1208	 1268	 39	 80
2	 78	 812	 824	 44	 51
3	 24	 606	 644	 24	 34
4	 34	 1050	 1070	 26	 30
5	 19	 1019	 1065	 0	 55
6	 4	 1153	 1155	 17	 96
7	 68	 534	 594	 70	 87
8	 56	 876	 932	 23	 34
9	 44	 1056	 1108	 28	 99
10	 20	 1162	 1188	 22	 83
11	 60	 1168	 1180	 8	 32
12	 35	 734	 770	 2	 45
13	 69	 655	 695	 37	 38
14	 45	 614	 642	 15	 32
15	 36	 611	 621	 29	 30
16	 77	 1211	 1215	 28	 80
17	 4	 532	 600	 28	 52
18	 47	 1188	 1228	 31	 44
19	 21	 647	 697	 34	 41
20	 6	 605	 653	 59	 68
21	 18	 1182	 1190	 0	 20
22	 44	 1114	 1118	 28	 33
23	 65	 1162	 1170	 24	 28
24	 29	 1188	 1214	 6	 52
25	 34	 1051	 1053	 34	 96
0	20	22	46	44	18	47	35	28	39	39	23	10	14	7	9	41	36	20	4	40	37	5	21	15
20	0	5	9	42	5	17	42	35	17	31	19	38	15	14	15	28	8	12	43	49	25	47	24	41
22	5	0	47	47	37	17	11	38	9	21	20	22	12	7	16	47	31	45	4	33	8	47	1	41
46	9	47	0	18	40	15	23	1	41	44	29	27	27	40	4	3	13	49	2	45	21	29	37	9
44	42	47	18	0	11	5	47	28	48	47	32	2	16	22	0	4	36	24	12	5	1	3	47	47
18	5	37	40	11	0	22	21	16	42	10	6	31	20	10	21	49	15	8	31	10	45	10	0	37
47	17	17	15	5	22	0	22	30	16	16	38	38	22	16	2	46	2	37	10	40	18	14	1	25
35	42	11	23	47	21	22	0	20	45	6	12	45	5	34	32	21	2	21	20	30	25	49	18	28
28	35	38	1	28	16	30	20	0	6	46	44	12	20	46	36	21	8	13	27	32	41	16	27	20
39	17	9	41	48	42	16	45	6	0	38	45	0	4	42	43	8	10	41	48	13	32	10	29	13
39	31	21	44	47	10	16	6	46	38	0	17	0	46	42	25	20	12	33	18	4	42	47	31	27
23	19	20	29	32	6	38	12	44	45	17	0	22	2	3	18	9	27	23	1	49	33	22	15	42
10	38	22	27	2	31	38	45	12	0	0	22	0	12	29	40	48	36	41	49	46	41	8	48	44
14	15	12	27	16	20	22	5	20	4	46	2	12	0	34	14	39	8	18	17	7	29	16	18	34
7	14	7	40	22	10	16	34	46	42	42	3	29	34	0	19	8	24	44	46	1	26	46	23	8
9	15	16	4	0	21	2	32	36	43	25	18	40	14	19	0	28	43	26	21	16	38	4	22	46
41	28	47	3	4	49	46	21	21	8	20	9	48	39	8	28	0	38	36	37	13	30	7	4	0
36	8	31	13	36	15	2	2	8	10	12	27	36	8	24	43	38	0	38	41	42	39	29	10	8
20	12	45	49	24	8	37	21	13	41	33	23	41	18	44	26	36	38	0	49	14	3	14	2	8
4	43	4	2	12	31	10	20	27	48	18	1	49	17	46	21	37	41	49	0	25	46	47	15	38
40	49	33	45	5	10	40	30	32	13	4	49	46	7	1	16	13	42	14	25	0	20	19	4	28
37	25	8	21	1	45	18	25	41	32	42	33	41	29	26	38	30	39	3	46	20	0	1	6	43
5	47	47	29	3	10	14	49	16	10	47	22	8	16	46	4	7	29	14	47	19	1	0	5	4
21	24	1	37	47	0	1	18	27	29	31	15	48	18	23	22	4	10	2	15	4	6	5	0	6
15	41	41	9	47	37	25	28	20	13	27	42	44	34	8	46	0	8	8	38	28	43	4	6	0
